id,name,brand,is_clone,clone_of,notes,raw_image_url,clean_image_url,price_history,status
382,omnia-amethyste,bvlgari,False,,"green notes, pink grapefruit, iris, bulgarian rose, heliotrope, woodsy notes",https://fimgs.net/images/perfume/nd.780.jpg,,,
383,obsession-for-men,calvin-klein,False,,"cinnamon, lavender, coriander, mandarin orange, lime, bergamot, grapefruit, myrhh, nutmeg, carnation, brazilian rosewood, pine tree, sage, jasmine, red berries, amber, vanilla, sandalwood, musk, patchouli, vetiver",https://fimgs.net/images/perfume/nd.249.jpg,,,
384,gucci-pour-homme-ii,gucci,False,,"violet leaf, bergamot, black tea, cinnamon, pimento, tobacco leaf, myrrh, musk, olive tree",https://fimgs.net/images/perfume/nd.1119.jpg,,,
385,hot-couture,givenchy,False,,"raspberry, bergamot, orange, pepper, vetiver, magnolia, sandalwood, amber, musk",https://fimgs.net/images/perfume/nd.35.jpg,,,
386,miss-dior-cherie-eau-de-parfum,dior,False,,"strawberry, mandarin orange, rose, jasmine, patchouli, sandalwood, amber, oak moss, vetiver",https://fimgs.net/images/perfume/nd.11588.jpg,,,
387,cristalle-eau-verte,chanel,False,,"amalfi lemon, bergamot, neroli, magnolia, jasmine, iris, musk",https://fimgs.net/images/perfume/nd.5909.jpg,,,
388,omnia-coral,bvlgari,False,,"bergamot, goji berries, pomegranate, hibiscus, water lily, musk, virginia cedar",https://fimgs.net/images/perfume/nd.14297.jpg,,,
389,prada-amber-pour-homme-prada-man,prada,False,,"neroli, cardamom, bergamot, mandarin orange, myrrh, musk, orange blossom, geranium, vetiver, saffron, vanilla, labdanum, tonka bean, leather, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.1044.jpg,,,
390,24-faubourg,hermes,False,,"hiacynth, orange, ylang-ylang, peach, bergamot, orange blossom, gardenia, jasmine, black elder, iris, amber, sandalwood, patchouli, vanilla",https://fimgs.net/images/perfume/nd.27.jpg,,,
391,ari,ariana-grande,False,,"raspberry, pear, grapefruit, vanilla orchid, rose, lily-of-the-valley, marshmallow, musk, woody notes",https://fimgs.net/images/perfume/nd.31661.jpg,,,
392,ch-men-prive,carolina-herrera,False,,"whiskey, grapefruit, pomelo, cardamom, lavender, sage, red thyme, leather, tonka bean, woody notes, benzoin",https://fimgs.net/images/perfume/nd.31508.jpg,,,
393,la-fille-de-berlin,serge-lutens,False,,"rose, geranium, palmarosa, honey, moss, patchouli",https://fimgs.net/images/perfume/nd.17162.jpg,,,
394,bitter-peach,tom-ford,False,,"peach, blood orange, cardamom, heliotrope, rum, cognac, davana, jasmine, vanilla, indonesian patchouli leaf, tonka bean, sandalwood, benzoin, cashmeran, styrax, labdanum, vetiver",https://fimgs.net/images/perfume/nd.62707.jpg,,,
395,delina-exclusif,parfums-de-marly,False,,"litchi, pear, bergamot, turkish rose, agarwood (oud), incense, vanilla, amber, woody notes",https://fimgs.net/images/perfume/nd.50370.jpg,,,
396,honour-woman,amouage,False,,"rhuburb, pepper, coriander, gardenia, tuberose, jasmine, lily-of-the-valley, carnation, amber, incense, opoponax, vetiver, leather",https://fimgs.net/images/perfume/nd.12762.jpg,,,
397,prada-paradoxe,prada,False,,"pear, tangerine, bergamot, orange blossom, neroli essence, neroli, jasmine sambac, bourbon vanilla, amber, white musk, benzoin",https://fimgs.net/images/perfume/nd.75668.jpg,,,
398,the-most-wanted,azzaro,False,,"cardamom, toffee, amberwood",https://fimgs.net/images/perfume/nd.66826.jpg,,,
399,armani-code-profumo,giorgio-armani,False,,"cardamom, green apple, green mandarin, nutmeg, lavender, orange blossom, tonka bean, amber, leather",https://fimgs.net/images/perfume/nd.34761.jpg,,,
400,la-tulipe,byredo,False,,"freesia, cyclamen, rhuburb, pink tulip, green notes, vetyver, woodsy notes",https://fimgs.net/images/perfume/nd.8441.jpg,,,
401,dali-parfum-de-toilette,salvador-dali,False,,"aldehydes, incense, clove, fruity notes, basil, green notes, bergamot, mandarin orange, narcissus, lily, jasmine, tuberose, mimosa, orris root, lily-of-the-valley, rose, orange blossom, benzoin, myrrh, amber, sandalwood, oakmoss, vanilla, cedar, musk, patchouli",https://fimgs.net/images/perfume/nd.765.jpg,,,
402,today,avon,False,,"freesia, cactus, stephanotis, tuberose, orange blossom, hibiscus, strelitzia, buddleia, musk, water notes, woody notes, cedar, rose",https://fimgs.net/images/perfume/nd.808.jpg,,,
403,cabotine,gres,False,,"coriander, orange blossom, black currant, cassia, plum, tangerine, peach, tuberose, hiacynth, carnation, ginger, jasmine, ylang-ylang, freesia, iris, rose, heliotrope, violet, civet, vetiver, musk, sandalwood, cedar, amber, tonka bean, vanilla",https://fimgs.net/images/perfume/nd.1061.jpg,,,
404,escada-magnetism,escada,False,,"red berries, black currant, cassia, litchi, pineapple, melon, green leaves, basil, almond blossom, iris, freesia, heliotrope, jasmine, magnolia, rose, caraway, lily-of-the-valley, caramel, vanilla, patchouli, benzoin, sandalwood, musk, amber, vetiver",https://fimgs.net/images/perfume/nd.1036.jpg,,,
405,dolce,dolce-gabbana,False,,"neroli, papaya flower, water lily, narcissus, amaryllis, musk, cashmeran",https://fimgs.net/images/perfume/nd.22955.jpg,,,
406,cheap-chic,moschino,False,,"yuzu, bergamot, petitgrain, brazilian rosewood, cyclamen, water lily, rose, violet, peony, jasmine, musk, iris, vetiver, ambergris, orchid, sandalwood, tonka bean, vanilla",https://fimgs.net/images/perfume/nd.727.jpg,,,
407,pur-blanca,avon,False,,"freesia, mint, bergamot, peony, white rose, white lotus, musk, heliotrope, sandalwood",https://fimgs.net/images/perfume/nd.2378.jpg,,,
408,lady-vengeance,juliette-has-a-gun,False,,"lavender, bergamot, bulgarian rose, moroccan rose, patchouli, iso e super, geranium, white musk, ambroxan, vanilla",https://fimgs.net/images/perfume/nd.1715.jpg,,,
409,versace-pour-femme-dylan-blue,versace,False,,"granny smith apple, black currant, clover, forget me not, shiso, peach, petalia, rose hip, rose, jasmine, musk, white woods, styrax, patchouli",https://fimgs.net/images/perfume/nd.47459.jpg,,,
410,mugler-cologne,mugler,False,,"neroli, bergamot, petitgrain, african orange flower, musk",https://fimgs.net/images/perfume/nd.708.jpg,,,
411,coco-mademoiselle-intense,chanel,False,,"sicilian orange, calabrian bergamot, lemon, rose, fruity notes, jasmine, patchouli, madagascar vanilla, tonka bean, white musk, labdanum",https://fimgs.net/images/perfume/nd.48310.jpg,,,
412,aqva-amara,bvlgari,False,,"sicilian mandarin, watery notes, neroli, olibanum, indonesian patchouli leaf",https://fimgs.net/images/perfume/nd.22675.jpg,,,
413,myrrh-tonka,jo-malone-london,False,,"lavender, myrrh, tonka bean, vanilla, almond",https://fimgs.net/images/perfume/nd.42027.jpg,,,
414,opium-pour-homme,yves-saint-laurent,False,,"black currant, star anise, pepper, galanga, bourbon vanilla, tolu balsam, atlas cedar",https://fimgs.net/images/perfume/nd.562.jpg,,,
415,viva-la-juicy-gold-couture,juicy-couture,False,,"wild berries, gardenia, lily of the valley, honeysuckle, jasmine sambac, vanilla orchid, caramel, vanilla, sandalwood, praline",https://fimgs.net/images/perfume/nd.25753.jpg,,,
416,eau-de-lacoste-l-12-12-white,lacoste-fragrances,False,,"grapefruit, rosemary, cardamom, ylang-ylang, tuberose, suede, virginia cedar, leather, vetiver",https://fimgs.net/images/perfume/nd.11043.jpg,,,
417,pegasus,parfums-de-marly,False,,"heliotrope, cumin, bergamot, bitter almond, lavender, jasmine, vanilla, sandalwood, amber",https://fimgs.net/images/perfume/nd.16938.jpg,,,
418,eros-eau-de-parfum,versace,False,,"mint, candy apple, lemon, mandarin orange, ambroxan, geranium, clary sage, vanilla, cedar, sandalwood, bitter orange, patchouli, leather",https://fimgs.net/images/perfume/nd.62762.jpg,,,
419,vanderbilt,gloria-vanderbilt,False,,"aldehydes, pineapple, orange blossom, lavender, green notes, bergamot, carnation, tuberose, ylang-ylang, orris root, jasmine, rose, vanilla, sandalwood, cinnamon, opoponax, musk, civet, vetiver",https://fimgs.net/images/perfume/nd.955.jpg,,,
420,dior-addict-eau-de-parfum-2014,dior,False,,"mandarin leaf, orange blossom, jasmine sambac, bourbon vanilla",https://fimgs.net/images/perfume/nd.28201.jpg,,,
421,dolce-gabbana,dolce-gabbana,False,,"aldehydes, basil, citruses, ivy, mandarin orange, freesia, bergamot, carnation, marigold, coriander, orange blossom, lily, jasmine, bulgarian rose, lily-of-the-valley, sandalwood, vanilla, musk, tonka bean",https://fimgs.net/images/perfume/nd.484.jpg,,,
422,gris-charnel,bdk-parfums,False,,"cardamom, fig, black tea, iris, bourbon vetiver, sandalwood, tonka bean",https://fimgs.net/images/perfume/nd.57038.jpg,,,
423,midnight-in-paris,van-cleef-arpels,False,,"leather, bergamot, amalfi lemon, holly, rosemary, tea, styrax, lily-of-the-valley, tonka bean, incense, benzoin, almond, amber",https://fimgs.net/images/perfume/nd.9685.jpg,,,
424,peony-blush-suede,jo-malone-london,False,,"red apple, peony, rose, carnation, jasmine, suede",https://fimgs.net/images/perfume/nd.18767.jpg,,,
425,hugo,hugo-boss,False,,"green apple, mint, lavender, grapefruit, basil, sage, geranium, carnation, jasmine, fir, cedar, patchouli",https://fimgs.net/images/perfume/nd.570.jpg,,,
426,diorissimo,dior,False,,"green leaves, bergamot, lily-of-the-valley, lilac, jasmine, lily, ylang-ylang, amaryllis, rosemary, boronia, civet, sandalwood",https://fimgs.net/images/perfume/nd.224.jpg,,,
427,devotion,dolce-gabbana,False,,"candied lemon, panacotta, orange blossom, rum, vanilla",https://fimgs.net/images/perfume/nd.84951.jpg,,,
428,knowing,estee-lauder,False,,"aldehydes, mimosa, rose, coriander, green notes, tuberose, plum, melon, patchouli, cardamom, cedar, bay leaf, orris root, jasmine, orange blossom, lily-of-the-valley, pitosporum, oakmoss, civet, spices, vetiver, sandalwood, amber, musk",https://fimgs.net/images/perfume/nd.548.jpg,,,
429,acqua-di-gio,giorgio-armani,False,,"peony, musk vodka, pineapple, lemon, peach, banana leaf, violet, lily-of-the-valley, lily, hiacynth, jasmine, freesia, calone, ylang-ylang, rose, musk, cedar, sandalwood, amber, styrax",https://fimgs.net/images/perfume/nd.411.jpg,,,
430,phantom,paco-rabanne,False,,"lavender, lemon zest, amalfi lemon, earthy notes, apple, smoke, patchouli, vanilla, vetiver",https://fimgs.net/images/perfume/nd.68226.jpg,,,
431,clinique-happy,clinique,False,,"mandarin orange, lime, sea notes, lemon, green notes, freesia, jasmine, lily-of-the-valley, rose, cypress, musk, cedar, guaiac wood",https://fimgs.net/images/perfume/nd.373.jpg,,,
432,my-burberry,burberry,False,,"sweet pea, bergamot, mandarin orange, grapefruit, lemon, quince, freesia, geranium, peach, green notes, gardenia, passionfruit, damask rose, rose, patchouli, musk, leather, violet",https://fimgs.net/images/perfume/nd.25836.jpg,,,
433,gentleman-eau-de-parfum,givenchy,False,,"black pepper, lavender, bergamot, orris, cloves, cinnamon, black vanilla husk, tolu balsam, tonka bean, benzoin, patchouli",https://fimgs.net/images/perfume/nd.48476.jpg,,,
434,miss-dior-absolutely-blooming,dior,False,,"raspberry, black currant, pomegranate, pink pepper, may rose, peony, white musk",https://fimgs.net/images/perfume/nd.39070.jpg,,,
435,the-beat,burberry,False,,"pink pepper, mandarin orange, cardamom, bergamot, tea, iris, bellflower, white musk, vetiver, cedar",https://fimgs.net/images/perfume/nd.2092.jpg,,,
436,bombshell,victoria-s-secret,False,,"passionfruit, grapefruit, pineapple, tangerine, big strawberry, peony, vanilla orchid, red berries, jasmine, lily-of-the-valley, musk, woody notes, oakmoss",https://fimgs.net/images/perfume/nd.10190.jpg,,,
437,memoir-woman,amouage,False,,"wormwood, cardamom, pink pepper, mandarin orange, incense, clove, woodsy notes, rose, white flowers, pepper, jasmine, leather, french labdanum, castoreum, styrax, oak moss, musk",https://fimgs.net/images/perfume/nd.10146.jpg,,,
438,212-vip-men,carolina-herrera,False,,"passionfruit, lime, pepper, ginger, vodka, gin, mint, spices, amber, leather, woodsy notes",https://fimgs.net/images/perfume/nd.12865.jpg,,,
439,valentino-uomo-intense,valentino,False,,"mandarin orange, clary sage, iris, tonka bean, vanilla, leather",https://fimgs.net/images/perfume/nd.38254.jpg,,,
440,rumeur-2-rose,lanvin,False,,"lemon, orange, grapefruit, bergamot, pear, green notes, rose, magnolia, false jasmine, jasmine, honeysuckle, lily-of-the-valley, musk, patchouli, amber",https://fimgs.net/images/perfume/nd.2271.jpg,,,
441,vanilla-vibes,juliette-has-a-gun,False,,"salt, vanilla absolute, orchid, tonka bean, sandalwood, musk, benzoin",https://fimgs.net/images/perfume/nd.54878.jpg,,,
442,rochas-man,rochas,False,,"lavender, bergamot, cappuccino, raspberry, jasmine, virginia cedar, lily-of-the-valley, vanille, amber, sandalwood, patchouli",https://fimgs.net/images/perfume/nd.1426.jpg,,,
443,another-13,le-labo,False,,"pear, apple, citruses, ambrette (musk mallow), amyl salicylate, moss, jasmine, iso e super, cetalox, ambrettolide, helvetolide",https://fimgs.net/images/perfume/nd.10131.jpg,,,
444,goddess,burberry,False,,"vanilla, lavender, cacao, ginger, vanilla caviar, vanilla absolute",https://fimgs.net/images/perfume/nd.83483.jpg,,,
445,les-exclusifs-de-chanel-coromandel,chanel,False,,"bitter orange, neroli, citruses, patchouli, orris, rose, jasmine, benzoin, white chocolate, woodsy notes, incense, tahitian vanilla, olibanum, musk",https://fimgs.net/images/perfume/nd.7145.jpg,,,
446,royal-oud,creed,False,,"pink pepper, lemon, sicilian bergamot, cedar, angelica, galbanum, sandalwood, agarwood (oud), musk",https://fimgs.net/images/perfume/nd.12317.jpg,,,
447,marry-me,lanvin,False,,"bitter orange, peach, freesia, jasmine, magnolia, rose, musk, virginia cedar, amber",https://fimgs.net/images/perfume/nd.9405.jpg,,,
448,fleur-musc-for-her,narciso-rodriguez,False,,"pink pepper, rose, musk, peony, patchouli, violet, amber",https://fimgs.net/images/perfume/nd.42580.jpg,,,
449,zino-davidoff,davidoff,False,,"brazilian rosewood, lavender, clary sage, bergamot, rose, geranium, jasmine, lily-of-the-valley, patchouli, sandalwood, vanilla, cedar",https://fimgs.net/images/perfume/nd.590.jpg,,,
450,insolence-eau-de-parfum,guerlain,False,,"red berries, violet, iris, african orange flower, tonka bean, sandalwood, woodsy notes",https://fimgs.net/images/perfume/nd.4566.jpg,,,
451,light-blue-eau-intense,dolce-gabbana,False,,"lemon, granny smith apple, jasmine, marigold, musk, amberwood",https://fimgs.net/images/perfume/nd.44034.jpg,,,
452,signature,montblanc,False,,"clementine, magnolia, ylang-ylang, peony, vanilla, white musk, benzoin",https://fimgs.net/images/perfume/nd.60962.jpg,,,
453,emporio-armani-stronger-with-you-absolutely,giorgio-armani,False,,"rum, elemi, bergamot, lavender, davana, madagascar vanilla, chestnut, cedar, patchouli",https://fimgs.net/images/perfume/nd.64501.jpg,,,
454,starwalker,montblanc,False,,"bamboo, bergamot, mandarin orange, sandalwood, white musk, cedar, ginger, fir resin, nutmeg, amber",https://fimgs.net/images/perfume/nd.4023.jpg,,,
455,prada,prada,False,,"bergamot, bitter orange, mandarin orange, mimosa, patchouli, rose, pink pepper, benzoin, sandalwood, musk, labdanum, tonka bean",https://fimgs.net/images/perfume/nd.1045.jpg,,,
456,joy-by-dior,dior,False,,"bergamot, mandarin orange, jasmine, grasse rose, peach, cassis, white musk, sandalwood, cedar, patchouli, benzoin",https://fimgs.net/images/perfume/nd.51285.jpg,,,
457,le-baiser-du-dragon,cartier,False,,"amaretto, bitter almond, gardenia, neroli, cedar, iris, musk, jasmine, rose, vetiver, patchouli, benzoin, amber, dark chocolate, caramel",https://fimgs.net/images/perfume/nd.310.jpg,,,
458,sweet-like-candy,ariana-grande,False,,"blackberry, pear, bergamot, whipped cream, marshmallow, black currant, frangipani, jasmine, honeysuckle, vanilla, cashmere wood",https://fimgs.net/images/perfume/nd.39970.jpg,,,
459,reveal,calvin-klein,False,,"salt, black pepper, white pepper, pink pepper, ambergris, iris, cashmeran, sandalwood, musk, vetiver",https://fimgs.net/images/perfume/nd.26372.jpg,,,
460,prada-l-homme-intense,prada,False,,"iris, amber, patchouli, tonka bean, leather, sandalwood",https://fimgs.net/images/perfume/nd.45396.jpg,,,
461,dkny-be-delicious-fresh-blossom,donna-karan,False,,"grapefruit, apricot, cassis, rose, lily-of-the-valley, jasmine, red apple, woodsy notes",https://fimgs.net/images/perfume/nd.5609.jpg,,,
462,flora-by-gucci-gorgeous-gardenia,gucci,False,,"pear, red berries, gardenia, frangipani, patchouli",https://fimgs.net/images/perfume/nd.14395.jpg,,,
463,incandessence,avon,False,,"orchid, lily-of-the-valley, cyclamen, tulip, peony",https://fimgs.net/images/perfume/nd.2380.jpg,,,
464,halloween,halloween,False,,"violet, sea notes, banana leaf, petitgrain, magnolia, lily-of-the-valley, tuberose, pepper, incense, sandalwood, madagascar vanilla, myrrh",https://fimgs.net/images/perfume/nd.1444.jpg,,,
465,scandal-pour-homme,jean-paul-gaultier,False,,"mandarin orange, clary sage, caramel, tonka bean, vetiver",https://fimgs.net/images/perfume/nd.68074.jpg,,,
466,touch-for-men,burberry,False,,"violet leaf, artemisia, mandarin orange, white pepper, cedar, nutmeg, white musk, tonka bean, vetiver",https://fimgs.net/images/perfume/nd.815.jpg,,,
467,la-petite-robe-noire-eau-de-toilette,guerlain,False,,"rose, green notes, jasmine, sour cherry, apple, orange blossom, black currant, white musk, patchouli, white amber",https://fimgs.net/images/perfume/nd.17387.jpg,,,
468,gucci-bamboo,gucci,False,,"bergamot, casablanca lily, ylang-ylang, orange blossom, sandalwood, tahitian vanilla, amber",https://fimgs.net/images/perfume/nd.30815.jpg,,,
469,eros-pour-femme,versace,False,,"sicilian lemon, pomegranate, calabrian bergamot, lemon blossom, jasmine sambac, jasmine, peony, musk, ambroxan, woodsy notes, sandalwood",https://fimgs.net/images/perfume/nd.28958.jpg,,,
